city,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04
深圳,100,101,101,101.707,102.113828,102.2159418,102.2159418,102.2159418,102.2159418,102.1137259,101.8073847,101.2983478,101.0957511,100.8935596,100.5908789,100.1885154,99.88794985,99.7880619,99.7880619,99.88784996,99.98773781,100.3876888,100.9900149,102.1009051,104.347125,106.6427617,109.628759,111.6020767,113.7225162,115.6557989,116.6967011,118.3304549,119.9870813,121.066965,122.1565677,122.7673506,123.25842,123.6281952,123.8754516,124.1232025,123.8749561,123.3794563,122.6391796,121.2901486,120.1985372,119.7177431,119.7177431,121.154356,121.5178191,121.7608547,122.6131807,124.820218,133.1831726,142.772361,151.7670197,159.6589048,166.0452609,168.0378041,172.9109004,178.4440492,185.7602552,192.4476244,199.5681865,204.1582548,205.1790461,210.5137013,214.7239753,219.2331788,223.3986092,222.2816161,221.6147713,220.7283122,219.6246706,218.3069226,217.6520018,217.6520018,216.3460898,216.3460898,215.9133977,215.0497441,215.0497441,214.8346943,214.4050249,213.9762149,213.9762149,212.6923576,212.4796652,212.6921449,212.4794528,213.1168911,214.1824756,215.2533879,214.8228812,213.7487668,213.3212692,214.1745543,213.9603798,213.9603798,213.3184986,214.1717726,215.0284597,216.103602,216.103602,216.5358092,219.1342389,220.0107759,220.4507974,221.993953,223.1039228,223.1039228,224.2194424,224.2194424,225.564759,227.3692771,228.7334928,229.8771602,230.7966689,231.2582622,231.2582622,231.027004,231.720085,231.951805,232.1837569,233.3446756,234.7447437,235.9184674,237.0980597,239.4690403,239.9479784,239.4680825,239.4680825,239.2286144,240.4247575,241.3864565,243.3175481,243.0742306,244.2896017,244.7781809,244.2886246,243.3114701,242.0949127,240.4002483,239.1982471,238.4806524,238.0036911,238.4796984,239.4336172,240.1519181,239.6716143,238.9525994,237.5188838,236.0937705,234.9133017,233.7387351,231.8688253,229.7820058,228.1735318,227.0326641,226.1245335,223.8632881,222.0723818,220.5178752,218.5332143,216.7849486,214.6170991,214.8317162,215.4762113,215.9071638,216.3389781,217.204334,217.4215383,217.2041168
南宁,100,99.9,100.6992,101.202696,101.202696,101.0002906,100.8992903,100.8992903,100.798391,100.798391,100.798391,100.5967942,100.1944071,99.79362944,99.49424855,99.49424855,99.49424855,99.5937428,99.79293029,99.69313736,99.89252363,100.1922012,100.2923934,100.192101,99.99171681,101.2916091,103.0135665,103.7346614,105.2906814,106.1330068,107.4066029,108.2658557,108.807185,109.7864497,110.0060226,110.5560527,111.1088329,111.5532683,111.8879281,111.999816,112.1118158,111.3270331,109.8797817,108.5612243,107.0413672,106.5061603,106.1866418,105.549522,105.1273239,104.6016873,104.8108907,105.1253233,105.1253233,105.5458246,105.5458246,105.9680079,106.0739759,106.6043458,107.0307632,107.3518555,108.1033185,108.5357317,109.4040176,110.8262698,111.71288,112.3831573,113.1698394,114.3015378,116.8161716,118.5684142,118.5684142,119.5169615,120.3535802,120.8349945,122.2850145,123.6301496,125.1137114,126.3648485,128.0075916,128.7756371,129.0331884,129.420288,130.0673894,130.587659,130.7182466,131.1104014,131.7659534,132.0294853,132.4255737,135.0740852,136.1546779,138.4693074,139.0231846,139.4402542,140.1374555,142.3796547,143.8034513,144.666272,145.8236022,147.1360146,147.7245587,148.4631814,149.2054974,152.6372238,155.8426055,158.9594576,159.436336,160.392954,161.0345258,161.0345258,161.3565949,162.0020212,162.9740334,164.7667477,165.920115,167.413396,168.4178764,168.7547121,168.5859574,168.9231293,169.4298987,170.2770482,171.2987105,171.9839053,173.0158088,173.8808878,174.4025305,173.8793229,173.1838056,172.3178866,172.1455687,171.8012775,172.4884827,171.7985287,171.6267302,171.9699837,172.3139236,172.4862376,170.7613752,169.5660455,168.5486493,166.8631628,165.8619838,165.5302598,165.3647296,166.1915532,167.6872772,168.190339,168.8631004,168.3565111,167.1780155,166.3421254,165.5104148,164.6828627,163.0360341,163.5251422,162.5439914,161.4061834,160.114934,158.9941294,156.6092175,155.8261714,154.8912144,153.6520846,151.9619117,150.5942545,150.5942545,151.0460373,151.1970833,151.3482804,151.6509769,151.8026279
海口,100,100.2,100.0998,100.0998,100.0998,100.0998,99.8996004,99.6998012,99.6001014,99.5005013,99.20199979,99.00359579,98.70658501,98.70658501,98.70658501,98.60787842,98.41066266,98.312252,98.41056425,98.50897482,98.41046584,98.41046584,98.90251817,98.60581062,98.30999319,98.50661317,98.7036264,98.90103365,99.19773675,99.19773675,99.39613223,99.39613223,99.39613223,100.0919052,100.6924566,100.994534,101.4995066,101.4995066,101.2965076,101.2965076,101.0939146,100.4873511,99.6834523,99.18503504,98.19318468,97.30944602,97.01751768,96.33839506,95.85670309,95.28156287,95.28156287,94.80515505,94.61554474,94.5209292,94.5209292,94.89901291,95.08881094,95.08881094,94.89863332,95.08843059,95.18351902,95.37388605,95.66000771,96.04264774,96.71494628,96.90837617,97.68364318,98.26974504,99.055903,99.94740613,100.5470906,101.1503731,101.5549746,102.4689694,105.1331626,104.7126299,104.0843541,105.3333664,106.0707,105.009993,105.009993,105.009993,104.799973,107.1055724,107.5339947,107.7490627,110.011793,112.102017,114.4561594,118.9199496,121.6551085,122.7500044,123.1182544,123.856964,124.2285349,125.9677343,127.4793472,127.8617852,128.5010941,129.657604,131.2134952,132.6568437,133.9834121,133.9834121,134.6533292,135.9998625,135.5918629,135.9986385,135.8626398,135.8626398,135.8626398,136.541953,136.1323272,136.5407241,137.086887,138.1835821,138.7363165,139.0137891,139.4308305,139.5702613,139.9889721,140.8289059,141.2513926,142.6639066,143.2345622,144.3804387,145.8242431,146.2617158,146.7005009,146.7005009,145.9669984,145.5290974,145.3835683,144.9474176,145.6721547,146.2548433,146.9861176,146.6921453,147.1322218,147.4264862,147.7213392,147.5736178,147.2784706,146.9839137,146.8369298,147.4242775,148.1613989,149.1985287,149.7953228,150.3945041,150.6952931,151.2980742,151.7519685,151.7519685,151.2967126,150.3889323,149.3362098,148.5895287,148.4409392,147.9956164,147.8476207,147.2562303,146.5199491,145.6408294,144.7669844,143.6088486,143.3216309,142.6050227,143.1754428,143.1754428,142.8890919,142.6033137
重庆,100,100.4,101.0024,101.3054072,101.508018,101.508018,101.305002,100.798477,100.3952831,100.1944925,99.99410351,99.6941212,99.49473296,99.39523822,99.5940287,99.5940287,99.5940287,99.5940287,99.69362273,99.89300997,99.79311696,99.9927032,100.5926594,100.9950301,102.0049804,103.0250302,104.0552805,105.1998885,105.9362878,106.5719055,107.104765,108.0687079,108.9332576,109.5868571,110.463552,110.6844791,111.127217,111.3494714,111.6835198,111.7952034,111.7952034,110.9008417,109.9027342,108.4739986,106.5214666,105.6692949,105.1409484,104.8255256,104.4062235,103.7797861,103.4684468,103.2615099,103.1582484,103.2614066,103.5711908,103.674762,103.7784368,103.7784368,103.6746584,104.089357,104.9220719,105.3417601,105.9738107,106.3977059,106.9296945,106.9296945,107.0366242,107.357734,108.4313114,109.0818992,110.390882,111.6051817,113.0560491,114.1866096,115.4426623,117.0588596,117.9953305,119.8832557,120.962205,121.3250917,121.5677418,121.8108773,122.5417426,123.0319096,123.4010053,123.7712083,124.6376068,126.0086204,127.142698,129.4312666,131.113873,132.4250118,133.8816869,134.9527404,136.4372205,137.5287183,138.2163619,139.1838764,140.0189797,141.6992075,144.2497932,145.2595417,146.7121372,146.2720007,147.0033607,147.2973675,148.0338543,148.7740236,148.7740236,148.3277015,148.7726846,150.2604115,151.4624947,152.8256572,153.5897855,154.2041446,155.1293695,155.4396282,155.2841886,155.7500412,156.5287914,157.1549065,158.5693007,160.7892709,163.8442671,165.4827097,166.6410887,167.9742174,168.1421916,168.1421916,167.8059072,168.309325,169.8241089,170.8430535,171.6972688,171.0104797,170.6684588,171.3511326,172.0365371,170.1441352,170.6545676,169.6306402,169.1217483,168.2761396,168.780968,169.9624348,171.4920967,172.6925414,172.5198488,172.1748091,172.6913335,172.8640249,173.2097529,173.0365432,172.6904701,171.6543273,171.8259816,171.8259816,172.3414595,170.1010206,167.7196063,166.2101298,164.0493981,163.3932005,162.4128413,162.0880157,162.5742797,162.0865569,162.7349031,162.4094333,162.7342522,163.2224549
成都,100,100.5,100.5,100.3995,100.600299,100.4996987,100.1981996,100.2983978,100.2983978,100.2983978,100.097801,99.99770321,99.8977055,99.8977055,99.69791009,99.59821218,99.29941755,99.29941755,99.5973158,99.5973158,99.69691312,99.69691312,100.0957008,100.4960836,101.5010444,102.3130528,103.2338702,105.0920799,106.1430007,107.0982877,107.4195826,108.2789392,108.9286129,109.3643273,110.0205133,110.2405543,110.9019976,111.4565076,111.7908771,111.902668,111.56696,110.8975583,109.6776851,108.3615529,107.1695758,105.8835409,105.2482397,105.0377432,104.7226299,104.3037394,103.677917,103.5742391,103.6778133,103.8851689,104.4045948,104.7178086,104.8225264,104.9273489,105.4519857,105.6628896,105.8742154,105.8742154,106.0859638,106.7224796,107.0426471,107.6849029,108.761752,109.7406077,112.4841229,111.5842499,111.5842499,111.3610814,111.3610814,110.9156371,110.1392277,110.1392277,110.0290884,109.8090303,109.6992212,109.2604243,109.2604243,110.0252473,110.1352726,110.6859489,110.9073208,110.9073208,111.1291355,111.4625229,113.8032358,115.6240876,116.7803285,118.0649121,118.8913665,120.9125197,123.0889451,124.6891014,125.6866142,126.5664205,127.4523854,128.4720045,128.9858925,130.6627091,132.3613243,133.2878536,134.2208686,136.2341816,137.3240551,138.0106753,138.4247074,140.0858039,140.7862329,141.7717365,142.4805952,143.7629205,145.0567868,146.5073547,146.9468768,147.0938236,147.0938236,146.6525422,147.8257625,148.8605428,149.6048456,150.3528698,150.9542813,151.4071441,152.0127727,152.468811,152.1638734,151.2508901,150.9483884,150.3445948,151.8480408,152.910977,154.1342649,155.367339,156.765645,158.8035984,160.3916344,161.0332009,162.1604333,162.6469146,163.4601492,164.27745,165.2631147,166.4199565,167.5848962,169.0931602,169.938626,170.2785033,170.6190603,171.1309175,171.4731793,171.8161257,172.331574,172.5039056,172.5039056,172.3314017,172.1590703,171.6425931,170.4410949,168.736684,167.7242639,165.7115727,164.3858801,163.7283366,164.5469783,165.5342602,166.693,167.193079,168.0290444,168.5331315
贵阳,100,100.6,101.2036,101.709618,101.8113276,101.8113276,102.0149503,102.1169652,102.3211992,102.5258416,102.7308932,102.8336241,102.8336241,102.9364578,102.9364578,102.9364578,103.0393942,103.0393942,103.1424336,103.3487185,103.5554159,103.8660822,103.8660822,104.1776804,104.5943911,105.3265519,106.1691643,107.4431942,108.3027398,108.1944371,108.9517981,108.9517981,109.9323643,111.0316879,111.4758147,111.8102421,112.0338626,112.3699642,112.4823342,112.8197812,113.0454207,113.2715116,112.705154,111.0145767,110.3484893,109.3553529,108.8085761,108.3733418,108.0482218,107.6160289,107.8312609,107.6155984,107.4003672,107.5077676,107.7227831,108.1536742,108.2618279,107.9370424,107.7211684,107.505726,107.8282432,108.1517279,108.5843348,109.3444252,109.8911473,109.8911473,110.440603,110.8823655,111.658542,112.3284933,112.6654787,113.1161407,113.6817214,114.1364482,115.6202221,117.3545254,118.4107161,119.1211804,120.1932711,121.034624,121.7608317,122.247875,123.3481059,124.8282832,126.076566,126.5808723,127.4669384,129.1240086,129.8987526,131.4575377,133.8237733,136.2326013,139.0934859,144.9354123,147.6891851,148.5753202,150.80395,152.7644014,153.9865166,155.3723952,156.7707468,158.0249128,159.7631868,160.4022396,159.9210328,159.6011908,158.8031848,158.1679721,157.3771322,158.1640179,158.0058539,157.3738305,157.8459519,158.1616438,158.6361288,159.7465817,160.0660748,160.7063391,161.5098708,162.3174202,162.642055,163.2926233,163.9457937,165.2573601,165.7531322,165.4216259,166.248734,166.248734,165.7499878,165.0869879,163.271031,162.4546759,162.9420399,162.2902717,162.6148523,163.9157711,163.5879396,163.2607637,162.7709814,162.6082104,162.6082104,161.9577776,160.6621153,160.3407911,159.6994279,159.2203297,160.334872,160.6555417,161.2981639,160.9755676,160.1706897,160.010519,159.690498,160.32926,159.3672844,159.2079171,158.5710855,158.0953722,157.6210861,157.463465,156.5186842,155.8926095,154.3336834,153.0990139,152.0273208,151.1151569,151.1151569,150.9640417,150.6621137,150.6621137,150.3607894,149.9097071
昆明,100,100.6,100.7006,100.8013006,101.0029032,101.204909,101.1037041,101.2048078,101.5084222,101.7114391,101.5080162,101.5080162,101.5080162,101.5080162,101.4065082,101.4065082,101.3051017,101.2037966,101.7098155,101.7098155,101.9132352,101.9132352,102.5247146,103.2423876,103.6553571,103.6553571,104.6919107,105.4247541,106.1627274,106.7997037,107.2269025,108.0847178,108.6251414,109.0596419,109.7139998,110.3722838,111.1448898,111.3671795,111.4785467,111.7015038,111.7015038,111.0312948,109.9209818,108.6019301,107.4073088,106.762865,106.0155249,105.2734162,104.957596,104.5377656,104.3286901,104.015704,103.8076726,103.7038649,103.3927533,102.8757896,102.5671622,102.5671622,102.3620279,102.4643899,102.7717831,102.7717831,102.6690113,103.4903634,103.9043248,103.9043248,104.2160378,104.3202538,104.7375349,105.8896477,106.419096,106.7383533,107.1653067,107.4868026,108.2392102,109.9710376,110.6308638,111.4052799,112.0737115,112.6340801,112.7467142,113.197701,114.5560734,117.5345314,119.1800148,119.5375548,120.4938553,121.3373123,122.4293481,124.7555057,128.3734154,130.2990166,132.9049969,134.7656669,135.7090265,136.9304078,137.7519902,138.8540061,139.9648382,141.6444163,142.6359272,144.3475583,145.7910339,147.5405263,149.4585531,151.7004314,152.610634,152.1528021,152.1528021,151.8484965,151.8484965,153.3669815,154.2871834,156.1386296,156.6070454,158.0165089,158.3325419,159.5992022,159.9184006,160.3981558,161.0397484,162.1670267,163.4643629,165.0990065,165.0990065,163.7782145,162.9593234,162.3074861,161.1713337,159.881963,159.881963,159.5621991,160.2004479,161.0014501,160.5184458,160.3579273,159.5561377,159.2370254,158.4408403,157.8070769,156.8602345,155.6053526,155.9165633,154.8251474,155.2896228,156.6872294,158.5674762,158.7260436,158.0911395,157.3006838,157.1433831,156.2005228,155.1071191,153.8662622,154.6355935,153.8624155,153.8624155,154.1701404,152.7826091,151.7131308,149.4374339,148.3913718,147.9461977,144.9872738,143.537401,142.102027,141.6757209,141.3923695,140.9681924,140.8272242,140.2639153,139.7028596
西安,100,100.4,101.404,102.012424,102.1144364,102.2165509,102.3187674,102.3187674,102.5234049,102.5234049,102.4208815,102.4208815,102.3184607,102.2161422,101.9094938,101.9094938,101.9094938,102.1133128,102.0111994,102.4192442,102.726502,102.931955,103.1378189,103.4472323,104.0679157,105.004527,106.2645813,107.3272271,108.6151538,109.7013054,110.9080197,112.0170999,112.9132367,113.7036294,114.1584439,114.8433946,115.4176116,115.879282,116.2269198,116.5756006,116.2258738,116.2258738,115.4122927,113.7965206,112.6585554,111.8699455,110.9749859,110.420111,109.7575903,109.2088024,109.0995936,108.7722948,108.6635225,108.6635225,108.8808496,109.2074921,109.4259071,109.8636107,110.0833379,110.3035046,110.0828976,109.9728147,110.0827875,110.5231187,111.1862574,111.7421887,112.1891574,112.8622924,113.2008792,115.2384951,117.1975495,118.0179323,118.9620758,120.2706586,121.3530946,123.2947441,125.5140495,127.6477883,129.051914,129.4390697,130.0862651,130.9968689,131.6518533,132.4417644,133.236415,133.902597,135.1077204,137.2694439,139.465755,140.9998783,142.6918769,146.9726332,156.0849365,158.1140406,160.3276372,162.0912412,164.5226098,166.3323585,167.9956821,169.8436346,173.2405073,176.1855959,178.6521943,179.5454553,180.8022734,182.4294939,183.7065004,184.9924459,185.5474232,185.5474232,186.4751603,187.5940113,188.5319813,190.0402372,191.7505993,193.8598559,195.4107348,196.3877884,196.780564,197.7644668,198.5555247,200.1439689,201.9452646,203.1569362,204.1727209,206.2144481,207.6579492,209.1115549,210.3662242,211.2076891,211.6301045,210.571954,210.571954,212.6776735,213.5283842,213.955441,214.5973073,215.2410992,216.5325458,216.7490783,215.6653329,215.0183369,214.3732819,214.5876552,215.0168305,215.0168305,215.8768979,217.1721592,218.0408479,218.6949704,219.7884453,220.6675991,221.5502694,222.8795711,223.3253302,224.4419569,224.8908408,225.5655133,226.4677753,226.6942431,226.4675489,226.920484,227.3743249,227.3743249,226.010079,224.6540185,224.2047105,223.5320964,222.637968,221.5247781,221.0817286,220.4184834
兰州,100,100.4,99.898,99.898,99.997898,100.1978938,100.2980917,100.1977936,100.3981892,100.5989856,100.6995845,100.6995845,100.6995845,100.6995845,100.598885,100.4982861,100.4982861,100.4982861,100.4982861,100.4982861,100.4982861,100.3977878,100.7993789,100.7993789,101.2025765,102.1133996,103.236647,104.0625402,104.6869155,105.8384715,106.3676639,107.6440759,107.9670081,108.2909091,108.7240727,108.9415209,109.0504624,109.3776138,109.4869914,109.5964784,109.3772854,108.5022672,107.8512536,107.5276998,106.9900613,106.3481209,106.0290766,105.8170184,105.2879333,104.8667816,104.7619148,104.1333433,103.9250766,103.4054513,103.1986403,103.1986403,103.7146336,103.7146336,103.7146336,103.9220628,104.1299069,104.2340369,104.650973,105.0695769,105.5949248,105.9117095,106.2294447,107.1855097,107.7214372,107.7214372,107.6137158,107.3984884,107.7206838,108.1515666,108.6923244,109.1270937,109.8909833,110.7701112,111.1024215,111.1024215,111.213524,111.5471645,112.3279947,113.2266186,113.6795251,114.2479227,114.7049144,115.278439,116.0853881,117.5944981,118.4176596,119.8386715,121.2767356,123.3384401,124.4484861,125.5685224,126.4475021,126.8268446,126.9536714,127.0806251,127.8431089,128.2266382,129.1242247,128.9951004,129.3820857,129.770232,131.1977045,131.7224954,132.5128303,132.5128303,132.2478047,133.0412915,133.5734567,134.2413239,135.0467719,135.9920993,136.8080519,137.4920922,138.3170447,138.7319958,139.8418518,140.8207448,141.5248485,142.5155224,143.0855845,143.8010124,144.3762165,144.0874641,143.6552017,143.5115465,142.9375003,142.3657503,142.0810188,141.6547757,141.0881566,140.1005395,139.6802379,138.9818367,138.1479457,136.7664662,135.535568,134.9934258,134.8584323,134.1841402,134.049956,134.7202058,135.5285271,136.0706412,136.7509944,137.0244964,137.1615209,136.4757133,135.7933347,134.0280213,134.0280213,133.2238532,132.5577339,131.7623875,131.6306251,130.8408414,130.1866372,128.2338376,126.5667977,124.4151622,123.7930864,122.8027417,122.6799389,122.4345791,122.4345791,122.1897099,121.5787614,121.0924463
西宁,100,100.3,100.5006,100.8021018,101.2053102,101.5089261,101.6104351,101.7120455,101.9154696,102.1193005,102.2214198,102.1191984,102.1191984,102.2213176,102.4257602,102.6306118,102.7332424,102.8359756,102.8359756,103.2473195,103.4538142,103.8676294,104.2830999,104.4916661,104.7006495,106.1664586,106.6972909,107.5508692,108.8414796,110.0387359,111.0290845,112.2504044,112.5871556,113.4878529,114.0552922,114.7396239,115.8870202,116.1187942,116.4671506,116.7000849,116.7000849,116.816785,116.816785,115.2981668,114.0298869,112.8895881,112.4380297,112.1007156,111.2039099,110.6478903,110.5372424,110.316168,109.8749033,109.3255288,108.5602501,108.3431296,108.3431296,108.0181002,108.1261183,107.6936138,107.909001,107.801092,108.0166942,108.6647944,108.9907888,109.0997796,109.0997796,109.6452785,109.9742143,110.4141111,110.5245253,110.5245253,110.7455743,111.077811,111.2999667,111.6338666,112.1920359,112.640804,112.8660856,113.31755,114.1107728,114.1107728,115.5942129,116.8657492,117.0994807,117.9191771,117.9191771,117.6833387,117.8010221,120.9816497,121.4655763,123.2875599,125.8765987,127.1353647,128.7881244,130.5911581,130.5911581,133.5947548,134.7971076,135.4710931,136.0129775,136.6930424,138.1966658,139.3022392,141.1131683,145.064337,146.9501734,148.4196751,149.6070325,150.3550677,152.4600386,153.5272589,154.7554769,156.3030317,156.3030317,157.866062,158.8132584,159.7661379,160.7247348,161.8498079,162.9827566,163.9606531,164.7804564,165.7691391,167.0952922,168.5991499,169.7793439,170.6282406,170.9694971,170.4565886,169.6043057,167.9082626,167.4045378,166.0653015,165.5671056,165.5671056,163.7458675,164.4008509,164.5652518,163.9069908,163.4152698,162.4347782,162.4347782,161.9474739,162.7572112,163.2454829,163.5719738,164.0626897,164.3908151,164.5552059,163.8969851,162.0941183,161.4457418,160.7999588,159.8351591,158.2368075,156.4962026,156.1832102,155.7146606,155.0918019,154.4714347,153.2356632,152.6227206,151.859607,151.4040282,150.3442,149.592479,148.5453316,148.0996956,147.9515959,147.2118379,146.7702024
银川,100,99.7,100.4976,101.000088,101.2020882,101.6068965,101.8101103,101.8101103,102.1155407,102.2176562,102.2176562,102.3198738,102.217554,102.217554,102.3197715,102.2174518,102.2174518,102.1152343,102.42158,102.8312663,103.2425914,103.345834,103.8625632,104.2780134,104.6951255,105.3232962,105.955236,107.0147884,107.8709067,108.8417448,109.4947953,111.0277224,111.8049165,112.475746,113.3755519,114.0558053,114.5120285,114.8555646,115.3149868,115.4303018,115.4303018,115.5457321,114.5058205,112.6737274,112.1103588,111.549807,110.4343089,110.2134403,109.8828,109.2235032,108.5681621,108.0253213,107.59322,107.2704404,106.7340882,106.52062,106.6271406,106.3072592,106.5198737,106.0937942,105.7755128,105.7755128,105.9870639,106.7289733,107.3693472,107.2619778,107.4765018,107.5839783,107.7991462,107.9069454,108.1227593,108.4471275,108.3386804,108.122003,108.230125,108.4465853,108.8803716,109.4247735,109.8624726,110.411785,110.7430203,110.8537633,111.962301,112.5221125,112.9722009,113.5370619,114.4453584,115.1320306,115.5925587,117.2108545,118.3829631,120.3954734,121.4790327,121.7219908,122.0871567,123.063854,123.6791733,124.5449275,125.416742,126.0438257,126.8000886,128.0680895,128.4522938,130.7644351,132.9874305,134.0513299,136.5983052,138.2374848,139.6198597,139.6198597,141.1556781,142.5672349,145.5611469,148.3268086,151.2933448,154.016625,155.5567913,156.490132,157.1160925,157.901673,158.8490831,160.1198757,160.9204751,161.8859979,163.5048579,164.8128968,166.4610258,167.1268699,168.1296311,169.1384089,169.6458241,168.9672408,171.5017494,171.3302477,172.0155686,172.1875842,172.5319594,172.7044913,173.5680138,174.2622859,174.0880236,173.7398475,172.5236686,172.6961923,172.8688884,173.7332329,174.7756323,176.5233886,176.8764354,177.5839411,176.8736054,177.4042262,176.5172051,175.2815846,175.106303,173.5303463,173.1832856,172.1441859,171.4556092,170.5983311,169.2335445,168.0489096,167.376714,166.3724537,166.0397088,165.8736691,165.5419218,165.5419218,165.2108379,164.2195729,164.3837925,163.3974897
乌鲁木齐,100,101.1,101.8077,102.2149308,102.7260055,103.1369095,103.4463202,103.6532128,103.8605193,104.0682403,104.0682403,104.0682403,104.0682403,104.0682403,103.9641721,104.0681362,104.0681362,104.1722044,104.484721,104.6936904,105.0077715,105.5328104,106.1660072,106.4845052,107.6558348,109.2706723,110.363379,111.6877396,112.4695538,112.3570842,113.1435838,114.1618761,115.5318186,116.3405413,116.8059035,117.8571566,117.9750138,118.4469138,119.0391484,119.0391484,118.9201092,118.4444288,117.7337622,116.0854896,115.2728911,114.5812538,113.779185,113.2102891,112.7574479,112.4191756,111.9694989,111.6335904,111.4103232,111.2989129,111.2989129,110.9650161,110.9650161,110.7430861,110.9645723,110.7426431,109.856702,109.1975618,109.3067593,109.5253729,110.0729997,109.8528537,109.8528537,109.5232952,109.3042486,108.8670316,108.8670316,109.1936327,108.8660518,108.9749178,109.3018426,109.8483518,110.5074419,110.9494717,111.2823201,112.0612963,112.7336641,113.2973324,115.4499817,116.6044816,117.0708995,118.5928212,119.5415637,120.8565209,122.3067992,123.4075604,123.6543755,125.3855368,125.8870789,126.2647402,127.4011228,127.9107273,128.2944595,129.0642262,129.5804831,130.357966,130.357966,131.4008298,131.6636314,131.1369769,131.3992509,131.1364524,129.9562243,129.9562243,129.8262681,129.5666155,129.5666155,130.7327151,131.3863786,132.7002424,133.4964439,133.4964439,133.7634368,134.432254,134.7011185,134.0276129,134.6977509,135.9100307,136.4536708,136.8630318,137.8210731,137.9588941,138.5107297,139.6188155,139.6188155,139.1999591,138.5039593,137.9499435,138.2258433,139.1934243,140.5853585,141.4288706,142.4188727,142.134035,141.8497669,141.7079172,141.2827934,141.0002278,141.0002278,140.5772271,140.9989588,141.5629547,142.6954583,142.8381537,143.2666682,142.6936015,142.4082143,142.5506225,142.2655213,141.6964592,141.5547628,140.8469889,140.283601,140.283601,139.8627502,139.1634364,138.8851096,137.9129138,137.2233492,136.9489025,136.5380558,136.4015178,136.4015178,136.5379193,135.9917676,135.8557758,135.9916316,136.3996065
